login,PR,commit,issue,repo,unknown,acc_type
AlexZHENGH,0.0,0.0,0.0,1.0,0.0,
Alexander-Barth,0.0,0.0,5.0,0.0,0.0,
AlexanderBarbie,0.0,0.0,2.0,0.0,0.0,
AlexanderDev2004,0.0,0.0,0.0,1.0,0.0,
AlexanderFabisch,0.0,0.0,6.0,0.0,0.0,
AlexanderJuestel,0.0,0.0,1.0,0.0,0.0,
AlexanderKirchmair,0.0,0.0,0.0,1.0,0.0,
AlexanderSemenyak,0.0,0.0,0.0,2.0,0.0,
AlexandreBrown,0.0,0.0,0.0,1.0,0.0,
AlexandreKempf,0.0,0.0,0.0,1.0,0.0,
AlexandrosFr91,0.0,0.0,2.0,0.0,0.0,
Alexandru-Emil,0.0,0.0,0.0,2.0,0.0,
Alexbai10,0.0,0.0,0.0,1.0,0.0,
AlexeyOlkhovikov,0.0,0.0,0.0,1.0,0.0,
AlexeyPechnikov,0.0,0.0,10.0,0.0,0.0,
AlexiaChen,0.0,0.0,0.0,1.0,0.0,
AlexisDerumigny,0.0,0.0,3.0,0.0,0.0,
Alexmoises77,0.0,0.0,0.0,1.0,0.0,
Alexoner,0.0,0.0,0.0,1.0,0.0,
Alfenas98,0.0,0.0,0.0,6.0,0.0,
Alfred1109,0.0,0.0,2.0,0.0,0.0,
AlgoSkyNet,0.0,0.0,0.0,3.0,0.0,
Algorithm-EAjks,0.0,0.0,0.0,1.0,0.0,
Ali8797,0.0,0.0,0.0,1.0,0.0,
AliD101v,0.0,0.0,0.0,1.0,0.0,
AliLovesTrees,1.0,0.0,0.0,0.0,0.0,
AliMahdian72,0.0,0.0,0.0,1.0,0.0,
AliSajid,0.0,0.0,1.0,0.0,0.0,
AliSinaDevelo,0.0,0.0,0.0,1.0,0.0,
AliThink,0.0,0.0,0.0,1.0,0.0,
Aligh1997,0.0,0.0,0.0,1.0,0.0,
AlinderS,1.0,0.0,0.0,0.0,0.0,
Alireza946139,0.0,0.0,0.0,1.0,0.0,
AlirezaShamsoshoara,0.0,0.0,0.0,1.0,0.0,
AlirezaT99,2.0,0.0,2.0,0.0,0.0,
AlishaAng,0.0,0.0,1.0,0.0,0.0,
Alisoltan82,0.0,0.0,0.0,1.0,0.0,
AlixANNERAUD,0.0,0.0,0.0,1.0,0.0,
AlixSil,0.0,0.0,1.0,0.0,0.0,
Aliyansayz,0.0,0.0,0.0,1.0,0.0,
AljoharahAlrabiah,0.0,0.0,0.0,1.0,0.0,
AlkaiDynamics,0.0,0.0,0.0,3.0,0.0,
AllanHOlesenBW,0.0,0.0,1.0,0.0,0.0,
AllenSKL,0.0,0.0,0.0,1.0,0.0,
Allindoo,0.0,0.0,0.0,2.0,0.0,
Allmighty100,0.0,0.0,1.0,0.0,0.0,
AllysonCui,0.0,0.0,0.0,8.0,0.0,
AlmogAngel,0.0,0.0,4.0,0.0,0.0,
AlnesrAltair,0.0,0.0,1.0,1.0,0.0,
Aloduin,0.0,0.0,0.0,2.0,0.0,
AlonKellner,0.0,0.0,2.0,11.0,0.0,
AlonsoMartin18,0.0,0.0,0.0,2.0,0.0,
Aloqeely,23.0,0.0,40.0,0.0,21.0,
Alpraline1999,0.0,0.0,0.0,3.0,0.0,
Alseidon,1.0,0.0,0.0,1.0,0.0,
Alshami12q,0.0,0.0,0.0,2.0,0.0,
Alsosa,1.0,0.0,2.0,2.0,0.0,
Alston0921,0.0,0.0,0.0,1.0,0.0,
Altares,0.0,0.0,0.0,1.0,0.0,
AltayYuzeir,0.0,0.0,0.0,3.0,0.0,
AlterraFa,0.0,0.0,1.0,1.0,0.0,
Alton1998,0.0,0.0,0.0,1.0,0.0,
Aluwanitn,0.0,0.0,0.0,1.0,0.0,
AlvaroSierra,0.0,0.0,0.0,1.0,0.0,
Always-Stude,0.0,0.0,5.0,0.0,0.0,
AlyamanMas,0.0,0.0,0.0,2.0,0.0,
AmGarfield,0.0,0.0,0.0,1.0,0.0,
AmalAljabri,0.0,0.0,0.0,1.0,0.0,
AmaleshV,0.0,0.0,0.0,1.0,0.0,
Aman-Pinjara,0.0,0.0,3.0,0.0,0.0,
Amandeswal03,0.0,0.0,0.0,1.0,0.0,
Amanuel-1,0.0,0.0,0.0,1.0,0.0,
AmauryVa,0.0,0.0,1.0,0.0,0.0,
Amazingkenneth,0.0,0.0,0.0,1.0,0.0,
Ambigapathi-V,0.0,0.0,0.0,1.0,0.0,
AmbujSingh11294,0.0,0.0,0.0,1.0,0.0,
Amer986986,0.0,0.0,0.0,1.0,0.0,
AmerM137,0.0,0.0,0.0,5.0,0.0,
Amiga501,0.0,0.0,0.0,1.0,0.0,
Amikzz,0.0,0.0,0.0,1.0,0.0,
AminAlam,1.0,0.0,2.0,0.0,0.0,
Aminsinichi,0.0,0.0,7.0,0.0,0.0,
Amir-101,1.0,0.0,0.0,2.0,0.0,
Amit-0905,1.0,0.0,1.0,1.0,0.0,
AmitAps,0.0,0.0,0.0,3.0,0.0,
Amithgowdaa,0.0,0.0,0.0,1.0,0.0,
AmmarSahyoun,0.0,0.0,0.0,1.0,0.0,
Amomoll,0.0,0.0,0.0,1.0,0.0,
Amos-kays,0.0,0.0,0.0,1.0,0.0,
AmosBunde,0.0,0.0,1.0,0.0,0.0,
AmruthjithSunil,0.0,0.0,0.0,2.0,0.0,
Amval,0.0,0.0,1.0,0.0,0.0,
AnaDenisa,1.0,0.0,2.0,1.0,0.0,
AnaGabela,0.0,0.0,18.0,0.0,0.0,
AnaNeri,0.0,0.0,0.0,1.0,0.0,
AnaSousa314,0.0,0.0,1.0,0.0,0.0,
AnaghaJHari,0.0,0.0,0.0,1.0,0.0,
Anamarleb,0.0,0.0,0.0,1.0,0.0,
Anand1927,0.0,0.0,2.0,0.0,0.0,
AnandChowdhary,0.0,0.0,0.0,1.0,0.0,
AnandPolamarasetti,4.0,0.0,0.0,8.0,0.0,
Anarchopedia2022,0.0,0.0,0.0,1.0,0.0,
AnastaZIuk,0.0,0.0,0.0,1.0,0.0,
AnastasiaSliusar,0.0,0.0,2.0,0.0,0.0,
Anddd7,0.0,0.0,0.0,1.0,0.0,
AnderGray,0.0,0.0,0.0,1.0,0.0,
Andr3sSanch2z,0.0,0.0,0.0,2.0,0.0,
AndreVale69,0.0,0.0,0.0,1.0,0.0,
AndreWeiner,0.0,0.0,2.0,0.0,0.0,
Andrea-S90,0.0,0.0,0.0,1.0,0.0,
AndreaIbarra1115,0.0,0.0,0.0,1.0,0.0,
AndreaRamirezH,0.0,0.0,1.0,0.0,0.0,
AndreasKuhn-ak,0.0,0.0,4.0,0.0,0.0,
AndreeVela,0.0,0.0,1.0,0.0,0.0,
Andrej730,1.0,0.0,5.0,0.0,0.0,
AndrejKonforta,0.0,0.0,1.0,0.0,0.0,
AndresB101996,0.0,0.0,0.0,1.0,0.0,
AndresCenteno,0.0,0.0,0.0,1.0,0.0,
Andrew-McNair,0.0,0.0,0.0,1.0,0.0,
Andrew-S-Rosen,0.0,0.0,3.0,0.0,0.0,
AndrewAnnex,0.0,0.0,6.0,0.0,0.0,
AndrewGibbs,0.0,0.0,1.0,0.0,0.0,
AndrewH72,0.0,0.0,1.0,1.0,0.0,
AndrewHYi,0.0,0.0,0.0,1.0,0.0,
AndrewLo-CS,0.0,0.0,0.0,1.0,0.0,
AndrewNg,0.0,0.0,0.0,1.0,0.0,
AndrewSazonov,0.0,0.0,0.0,1.0,0.0,
AndreyDodonov-EH,0.0,0.0,0.0,1.0,0.0,
Andrez092,0.0,0.0,1.0,0.0,0.0,
Andriamanitra,1.0,0.0,0.0,1.0,0.0,
Andrij339,0.0,0.0,0.0,1.0,0.0,
Andy1978,2.0,4.0,0.0,1.0,0.0,
AndyChen227,0.0,0.0,0.0,1.0,0.0,
AndyMc629,0.0,0.0,0.0,1.0,0.0,
AndySibov,0.0,0.0,1.0,0.0,0.0,
Andytonglove,0.0,0.0,0.0,2.0,0.0,
Anees-caas,0.0,0.0,3.0,0.0,0.0,
AneuYy,0.0,0.0,0.0,1.0,0.0,
Angel-212,0.0,0.0,5.0,0.0,0.0,
Angel-Callaspo,0.0,0.0,0.0,1.0,0.0,
Angelazo8,0.0,0.0,0.0,1.0,0.0,
AngeliaJiang001,0.0,0.0,0.0,1.0,0.0,
Angelify,0.0,0.0,0.0,1.0,0.0,
Angella062022,0.0,0.0,0.0,1.0,0.0,
AngelosGuan,0.0,0.0,0.0,1.0,0.0,
AngusLaurenson,0.0,0.0,0.0,1.0,0.0,
AniD-z,0.0,0.0,1.0,0.0,0.0,
Animesh-Shukla,0.0,0.0,9.0,1.0,0.0,
Anirudh-Kannan,0.0,0.0,0.0,1.0,0.0,
AnirudhNarsipur,0.0,0.0,0.0,1.0,0.0,
AnirudhRahul,0.0,0.0,0.0,1.0,0.0,
AnjaliSandip,0.0,0.0,58.0,0.0,0.0,
Anjan-Purkayastha,0.0,0.0,5.0,0.0,0.0,
AnjoMan,0.0,0.0,1.0,0.0,0.0,
Ankit0430,0.0,0.0,0.0,1.0,0.0,
AnkitBarik,1.0,0.0,11.0,1.0,0.0,
AnkitKashyap0709,0.0,0.0,0.0,1.0,0.0,
AnkitSinha8,0.0,0.0,0.0,1.0,0.0,
Anlunzw,0.0,0.0,0.0,1.0,0.0,
Ann-Dreamer,0.0,0.0,0.0,1.0,0.0,
Anna-Maria-hub,0.0,0.0,0.0,1.0,0.0,
AnnaAntonatouPap,0.0,0.0,0.0,1.0,0.0,
AnnaMogilevskiy,0.0,0.0,0.0,1.0,0.0,
AnnaStuckert,0.0,0.0,0.0,1.0,0.0,
AnnaSyme,2.0,0.0,1.0,0.0,0.0,
AnneSoBen,0.0,0.0,1.0,0.0,0.0,
AnnieKLamar,0.0,0.0,1.0,0.0,0.0,
Annsshhh08,0.0,0.0,0.0,1.0,0.0,
AnonymouZEE,0.0,0.0,0.0,1.0,0.0,
Anonymous6598,0.0,0.0,0.0,1.0,0.0,
AnonymousDotNet,0.0,0.0,0.0,1.0,0.0,
AnonymousFool,0.0,0.0,1.0,0.0,0.0,
Anonyms-david83,0.0,0.0,0.0,5.0,0.0,
Anoop-P-2004,0.0,0.0,0.0,1.0,0.0,
AnpanMan17,0.0,0.0,0.0,2.0,0.0,
Anri-Lombard,0.0,0.0,0.0,1.0,0.0,
Anrsgrl,0.0,0.0,0.0,1.0,0.0,
AnshMehta1,20.0,0.0,2.0,6.0,1.0,
Anshhh363,0.0,0.0,0.0,1.0,0.0,
Anshuman5,0.0,0.0,5.0,0.0,0.0,
AnsonSavage,0.0,0.0,1.0,0.0,0.0,
AnsonTran,1.0,0.0,1.0,0.0,0.0,
AntObi,0.0,0.0,6.0,0.0,0.0,
Anth1337,0.0,0.0,0.0,2.0,0.0,
Anthony-J-G,0.0,0.0,0.0,1.0,0.0,
AnthonyChristidis,0.0,0.0,8.0,0.0,0.0,
AnthonyLim23,0.0,0.0,1.0,0.0,0.0,
AnthonyPerrett,0.0,0.0,0.0,2.0,0.0,
AntiKnot,2.0,0.0,2.0,2.0,1.0,
AntiPhoton47,0.0,0.0,0.0,1.0,0.0,
AntoineGillesLordet,0.0,0.0,2.0,0.0,0.0,
AntoineJkl,0.0,0.0,1.0,0.0,0.0,
AntoinePassemiers,0.0,0.0,0.0,2.0,0.0,
Anton-4,0.0,0.0,1.0,0.0,0.0,
AntonReinhard,0.0,0.0,1.0,0.0,0.0,
AntonioTorga,0.0,0.0,0.0,1.0,0.0,
Antoniocrf64,0.0,0.0,0.0,1.0,0.0,
AntoniosHadji,0.0,0.0,0.0,1.0,0.0,
Antony-Zhang,0.0,0.0,0.0,2.0,0.0,
AntreasAntonio,0.0,0.0,1.0,0.0,0.0,
Anubi5x0,0.0,0.0,3.0,0.0,0.0,
AnujChitari,0.0,0.0,1.0,1.0,0.0,
Anujverma89,0.0,0.0,0.0,1.0,0.0,
Anumon6395,2.0,0.0,0.0,1.0,0.0,
Anurag-Varma,13.0,0.0,31.0,2.0,11.0,
Anuragreat,1.0,0.0,2.0,1.0,0.0,
AnushkaShreyam,0.0,0.0,0.0,1.0,0.0,
Anushkashinde19,0.0,0.0,0.0,1.0,0.0,
Anyesh,0.0,0.0,0.0,1.0,0.0,
AnzhiZhang,0.0,0.0,1.0,0.0,0.0,
AogsXBdA3666,0.0,0.0,0.0,1.0,0.0,
AoligeiY,0.0,0.0,0.0,2.0,0.0,
AphelionMax,0.0,0.0,0.0,2.0,0.0,
Aphus,0.0,0.0,0.0,1.0,0.0,
Apilonius64,0.0,0.0,0.0,1.0,0.0,
ApoorvApoorv,1.0,0.0,6.0,1.0,0.0,
Apprentice27,1.0,0.0,0.0,1.0,0.0,
Aquarii,0.0,0.0,0.0,1.0,0.0,
AquifersBSIM,0.0,0.0,2.0,0.0,0.0,
Aquilius94,0.0,0.0,0.0,1.0,0.0,
ArashTabrizi,0.0,0.0,0.0,1.0,0.0,
Aravind-Sundararajan,0.0,0.0,8.0,0.0,0.0,
ArbitRandomUser,0.0,0.0,1.0,0.0,0.0,
ArcPlayz,0.0,0.0,0.0,13.0,0.0,
ArcSelf,0.0,0.0,0.0,1.0,0.0,
Arce0416,0.0,0.0,0.0,1.0,0.0,
Archaeo-Programmer,1.0,0.0,0.0,2.0,0.0,
ArchangeGabriel,1.0,0.0,4.0,1.0,0.0,
Archerddd,0.0,0.0,0.0,1.0,0.0,
Arcomano1234,0.0,0.0,2.0,0.0,0.0,
ArcticSnow,0.0,0.0,1.0,1.0,0.0,
Areopaguaworkshop,0.0,0.0,0.0,1.0,0.0,
Ares081213,0.0,0.0,0.0,1.0,0.0,
Argmaster,0.0,0.0,0.0,1.0,0.0,
Arhimondus,0.0,0.0,0.0,1.0,0.0,
AriESQ,0.0,0.0,0.0,2.0,0.0,
AricZZ,0.0,0.0,0.0,1.0,0.0,
Aricept094,0.0,0.0,0.0,1.0,0.0,
ArielHeleneto,0.0,0.0,1.0,0.0,0.0,
AriesChen-UPC,0.0,0.0,0.0,1.0,0.0,
Arijit-Chanda,0.0,0.0,0.0,1.0,0.0,
ArissaTN,0.0,0.0,1.0,0.0,0.0,
Arjun-sajeev319,0.0,0.0,0.0,1.0,0.0,
Ark-AK,0.0,0.0,0.0,2.0,0.0,
Ark-kun,0.0,1.0,3.0,0.0,0.0,
Arki-h,0.0,0.0,0.0,1.0,0.0,
Arko-Sengupta,0.0,0.0,0.0,1.0,0.0,
Arlen1017012857,0.0,0.0,0.0,1.0,0.0,
ArmEJ19,0.0,0.0,0.0,1.0,0.0,
ArmanZarrin97,0.0,0.0,3.0,0.0,0.0,
Armavica,59.0,32.0,38.0,6.0,23.0,
Armd04,1.0,0.0,0.0,3.0,0.0,
ArmelleJB,0.0,0.0,0.0,1.0,0.0,
ArnaudBelcour,0.0,0.0,0.0,1.0,0.0,
ArneDefauw,1.0,0.0,7.0,1.0,0.0,
Arniiiii,0.0,0.0,0.0,1.0,0.0,
ArnoStrouwen,63.0,0.0,26.0,0.0,50.0,
Arragon,0.0,0.0,0.0,1.0,0.0,
ArsendiMattia,0.0,0.0,0.0,1.0,0.0,
ArseniyKholod,0.0,0.0,1.0,0.0,0.0,
Arseny802,0.0,0.0,0.0,2.0,0.0,
ArshiaIlaty,0.0,0.0,0.0,1.0,0.0,
Arshim28,0.0,0.0,0.0,1.0,0.0,
Arshsy,0.0,0.0,0.0,1.0,0.0,
Artalelujare,0.0,0.0,0.0,1.0,0.0,
ArtemF42,0.0,0.0,0.0,1.0,0.0,
ArtemIsmagilov,0.0,0.0,0.0,2.0,0.0,
ArtemJDS,0.0,0.0,1.0,0.0,0.0,
ArthTanc,0.0,0.0,0.0,1.0,0.0,
Arthlec,0.0,0.0,0.0,2.0,0.0,
ArthurAsenheimer,0.0,0.0,0.0,1.0,0.0,
ArthurBook,0.0,0.0,0.0,1.0,0.0,
ArthurCourselle,1.0,0.0,1.0,1.0,0.0,
ArthurGW,0.0,0.0,3.0,0.0,0.0,
ArthurMLi,0.0,0.0,1.0,0.0,0.0,
ArthurWangNet,0.0,0.0,0.0,1.0,0.0,
Artin-Simons,0.0,0.0,0.0,1.0,0.0,
Artur-man,0.0,0.0,0.0,5.0,0.0,
ArturF3lip3,0.0,0.0,0.0,1.0,0.0,
ArturoAmorQ,43.0,13.0,17.0,0.0,42.0,
Arturron,0.0,0.0,1.0,0.0,0.0,
ArtyomVancyan,0.0,0.0,0.0,2.0,0.0,
ArunPesari2,0.0,0.0,1.0,0.0,0.0,
Arunesh-Tiwari,0.0,0.0,0.0,1.0,0.0,
ArvinKing77,0.0,0.0,0.0,1.0,0.0,
Arvindhh931,0.0,0.0,0.0,1.0,0.0,
Aryamanz29,0.0,0.0,0.0,3.0,0.0,
AryanA3,0.0,0.0,0.0,3.0,0.0,
AryanChoudharyy,1.0,0.0,1.0,1.0,0.0,
Aryanupadhyay23,0.0,0.0,0.0,1.0,0.0,
Arynshr,0.0,0.0,0.0,2.0,0.0,
AsTheRepoSoTheCode,0.0,0.0,0.0,1.0,0.0,
Asachoo,0.0,0.0,0.0,1.0,0.0,
Aseem139,0.0,0.0,0.0,1.0,0.0,
AsepticEgg,0.0,0.0,0.0,2.0,0.0,
AsesinoBlade,0.0,0.0,0.0,1.0,0.0,
Ash10-1,0.0,0.0,0.0,1.0,0.0,
Ash3550879,0.0,0.0,0.0,1.0,0.0,
AshecOne,0.0,0.0,0.0,1.0,0.0,
AshleyDefort,0.0,0.0,0.0,1.0,0.0,
AshlynnBator,0.0,0.0,1.0,0.0,0.0,
AshmitGupta,2.0,0.0,2.0,1.0,1.0,
AshtonSBradley,0.0,0.0,3.0,0.0,0.0,
Ashwin20Achu,0.0,0.0,0.0,1.0,0.0,
Asice-Cloud,0.0,0.0,0.0,1.0,0.0,
Asieh-A-Mofrad,0.0,0.0,2.0,0.0,0.0,
AsimMarhajnPRI,0.0,0.0,0.0,1.0,0.0,
AslanMaia,0.0,0.0,0.0,1.0,0.0,
Assem-ElQersh,0.0,0.0,0.0,1.0,0.0,
AstitvaAggarwal,3.0,0.0,1.0,0.0,3.0,
Astrapios,1.0,0.0,1.0,1.0,0.0,
Astraxx04,0.0,0.0,0.0,1.0,0.0,
Astro-Kirsty,25.0,0.0,14.0,0.0,19.0,
AstrobioMike,0.0,0.0,1.0,0.0,0.0,
At11011,0.0,0.0,1.0,1.0,0.0,
AtallahKris,0.0,0.0,0.0,1.0,0.0,
Ataullha,0.0,0.0,0.0,1.0,0.0,
AthinaLange,0.0,0.0,6.0,0.0,0.0,
AthoyeMahmud,0.0,0.0,0.0,1.0,0.0,
Athrudev,0.0,0.0,0.0,1.0,0.0,
Atomao,0.0,0.0,0.0,2.0,0.0,
AtrCheema,0.0,0.0,9.0,0.0,0.0,
AtreyeeS,58.0,4.0,22.0,0.0,62.0,
Atsushi-Okuro,0.0,0.0,1.0,0.0,0.0,
Attt,0.0,0.0,0.0,1.0,0.0,
Atul-Vish,0.0,0.0,0.0,1.0,0.0,
AuRobinson,0.0,0.0,0.0,1.0,0.0,
AudiKid,0.0,0.0,1.0,0.0,0.0,
AudreH,0.0,0.0,2.0,0.0,0.0,
AugustusAraujo,0.0,0.0,0.0,1.0,0.0,
AurelienJaquier,0.0,0.0,1.0,0.0,0.0,
Aurelius314,0.0,0.0,1.0,1.0,0.0,
Auria24,0.0,0.0,0.0,1.0,0.0,
AuroraMaster,0.0,0.0,0.0,2.0,0.0,
AusafMo,0.0,0.0,0.0,1.0,0.0,
Ausername-Asterisk,0.0,0.0,0.0,2.0,0.0,
AustinEtob,0.0,0.0,0.0,1.0,0.0,
AuthustAKASanchit,0.0,0.0,0.0,1.0,0.0,
Autumnstar-cjh,0.0,0.0,0.0,1.0,0.0,
Avasam,0.0,0.0,2.0,0.0,0.0,
Avico-Shalev,0.0,0.0,0.0,1.0,0.0,
Avik-creator,0.0,0.0,8.0,0.0,0.0,
Avishake2017,0.0,0.0,1.0,0.0,0.0,
AvitalAkselrud,0.0,0.0,0.0,1.0,0.0,
Awakk3n,0.0,0.0,0.0,1.0,0.0,
Awei1729,0.0,0.0,0.0,1.0,0.0,
AwesomeQuest,0.0,0.0,1.0,0.0,0.0,
Awoniyi-tech,0.0,0.0,0.0,1.0,0.0,
AxZolotl,0.0,0.0,1.0,0.0,0.0,
Axect,0.0,0.0,0.0,1.0,0.0,
Aybuke-code,0.0,0.0,0.0,1.0,0.0,
AymanElsayeed,0.0,0.0,0.0,1.0,0.0,
Aymenzerahmed,0.0,0.0,0.0,1.0,0.0,
AymericBou,0.0,0.0,0.0,1.0,0.0,
Aymericr,0.0,0.0,0.0,1.0,0.0,
Aysenrs,0.0,0.0,0.0,1.0,0.0,
Ayush-Devs,1.0,0.0,0.0,1.0,0.0,
Ayush-Pujari-07,0.0,0.0,0.0,3.0,0.0,
AyushShahh,0.0,0.0,0.0,1.0,0.0,
Ayushitripathy34,0.0,0.0,0.0,1.0,0.0,
Azakhy,0.0,0.0,0.0,1.0,0.0,
Azaya89,6.0,0.0,5.0,9.0,4.0,
AzizHN,0.0,0.0,3.0,0.0,0.0,
Azli45,0.0,0.0,0.0,1.0,0.0,
Aznoryusof,0.0,0.0,0.0,1.0,0.0,
AzunyanDaisuki,0.0,0.0,0.0,1.0,0.0,
Azureblade3808,1.0,0.0,2.0,1.0,0.0,
Azzaare,0.0,0.0,1.0,0.0,0.0,
B-Deforce,0.0,0.0,1.0,1.0,0.0,
B-LIE,0.0,0.0,6.0,0.0,0.0,
B0r1sD,2.0,0.0,2.0,0.0,1.0,
B3J4y,0.0,0.0,1.0,0.0,0.0,
BALAJI24092001,0.0,0.0,0.0,2.0,0.0,
BBBuZHIDAO,0.0,0.0,0.0,1.0,0.0,
BBLSw,0.0,0.0,0.0,1.0,0.0,
BBPhysique,0.0,0.0,0.0,1.0,0.0,
BDonnot,0.0,0.0,0.0,1.0,0.0,
BEJARK,0.0,0.0,0.0,3.0,0.0,
BENR0,0.0,0.0,0.0,1.0,0.0,
BERENZ,0.0,0.0,0.0,1.0,0.0,
BForchini,0.0,0.0,0.0,1.0,0.0,
BHX2,0.0,0.0,0.0,2.0,0.0,
BJ4K3,0.0,0.0,0.0,1.0,0.0,
BKEIT,0.0,0.0,0.0,1.0,0.0,
BLibs,0.0,0.0,0.0,1.0,0.0,
BNouailhac,0.0,0.0,0.0,1.0,0.0,
BPKirito,0.0,0.0,0.0,1.0,0.0,
BPrasad123,0.0,0.0,0.0,1.0,0.0,
BRIGHTMASTERS,0.0,0.0,0.0,1.0,0.0,
BSalvatori,0.0,0.0,3.0,0.0,0.0,
BSandhya3,0.0,0.0,0.0,4.0,0.0,
BTHUNTERCN,0.0,0.0,0.0,2.0,0.0,
BTruer,0.0,0.0,0.0,1.0,0.0,
BYDengS,0.0,0.0,0.0,2.0,0.0,
BZBY,0.0,0.0,0.0,1.0,0.0,
BacAmorim,0.0,0.0,1.0,0.0,0.0,
BadakalaYashwanth,1.0,0.0,1.0,1.0,0.0,
Badbunny419,0.0,0.0,0.0,1.0,0.0,
Bader-CN,0.0,0.0,0.0,1.0,0.0,
Baikun1,0.0,0.0,0.0,1.0,0.0,
Bairea,0.0,0.0,0.0,2.0,0.0,
Bakhtiyar-Garashov,0.0,0.0,0.0,1.0,0.0,
BalajiMittapalli,0.0,0.0,0.0,1.0,0.0,
BaldrLector,0.0,0.0,0.0,1.0,0.0,
Baldwin94,0.0,0.0,0.0,1.0,0.0,
Balinus,0.0,0.0,0.0,1.0,0.0,
Balthasar-eu,1.0,0.0,6.0,1.0,0.0,
BambOoxX,0.0,0.0,1.0,0.0,0.0,
BandikNickel,0.0,0.0,0.0,1.0,0.0,
BangShiuh,1.0,0.0,2.0,0.0,0.0,
Bannigd,0.0,0.0,0.0,1.0,0.0,
Banu-P-cmd,0.0,0.0,0.0,2.0,0.0,
BaoSicheng,0.0,0.0,1.0,0.0,0.0,
BaoTan,0.0,0.0,0.0,1.0,0.0,
Baptiste-J,0.0,0.0,0.0,1.0,0.0,
Barahlush,0.0,0.0,0.0,1.0,0.0,
BarnikRB,0.0,0.0,0.0,1.0,0.0,
BarryByte,0.0,0.0,1.0,0.0,0.0,
BartSchuurmans,0.0,0.0,3.0,1.0,0.0,
BartekSzymik,0.0,0.0,0.0,1.0,0.0,
Baseddragoon,0.0,0.0,0.0,1.0,0.0,
Basemm,0.0,0.0,0.0,1.0,0.0,
Bash-50,0.0,0.0,0.0,1.0,0.0,
Bashamega,1.0,0.0,9.0,0.0,0.0,
BaskervilleDog,0.0,0.0,0.0,1.0,0.0,
BastianZim,0.0,0.0,1.0,0.0,0.0,
Bastien-mva,0.0,0.0,18.0,0.0,0.0,
BastienGauthier,0.0,0.0,2.0,0.0,0.0,
BatuPierre,0.0,0.0,0.0,1.0,0.0,
Bboutchyard,0.0,0.0,0.0,1.0,0.0,
Bcookie27,0.0,0.0,0.0,1.0,0.0,
Bearsetc,0.0,0.0,0.0,1.0,0.0,
BeastyBlacksmith,0.0,0.0,1.0,1.0,0.0,
BeauDoggie,0.0,0.0,0.0,1.0,0.0,
BeauMAnderson,0.0,0.0,0.0,3.0,0.0,
Bebra777228,0.0,0.0,0.0,1.0,0.0,
Beedmoser,0.0,0.0,7.0,0.0,0.0,
BehnamEbrahimiSBUHB,0.0,0.0,0.0,1.0,0.0,
BehrangHaghdoust,0.0,0.0,0.0,1.0,0.0,
BeigeHydra3114,1.0,0.0,1.0,1.0,0.0,
Beliavsky,2.0,0.0,10.0,0.0,0.0,
BelkisDjeffal,0.0,0.0,0.0,1.0,0.0,
Bellinkx,0.0,0.0,0.0,2.0,0.0,
Ben-Habermeyer,0.0,0.0,2.0,0.0,0.0,
BenChung,5.0,0.0,11.0,1.0,2.0,
BenRichey3,0.0,0.0,0.0,1.0,0.0,
BenWibking,0.0,0.0,1.0,0.0,0.0,
BenWinchester,0.0,0.0,8.0,0.0,0.0,
BenhuiC,0.0,0.0,0.0,1.0,0.0,
BenjMy,0.0,0.0,0.0,1.0,0.0,
BenjaminAleRamosT,0.0,0.0,0.0,1.0,0.0,
BenjaminSalinas029,0.0,0.0,0.0,1.0,0.0,
Berk-Akarcalioglu,0.0,0.0,0.0,1.0,0.0,
BernatNicolau,0.0,0.0,0.0,1.0,0.0,
Berserkyr,0.0,0.0,0.0,1.0,0.0,
BertBog,10.0,0.0,3.0,1.0,9.0,
BertJorissen,0.0,0.0,3.0,1.0,0.0,
BertitSabir,0.0,0.0,0.0,1.0,0.0,
Beslan09,0.0,0.0,0.0,2.0,0.0,
Besteverandever,0.0,0.0,1.0,0.0,0.0,
BetaFoprhoton,0.0,0.0,0.0,1.0,0.0,
BhagyaC,0.0,0.0,0.0,1.0,0.0,
BhaveshSr18,0.0,0.0,0.0,1.0,0.0,
BholeGoodvibesonly,0.0,0.0,0.0,1.0,0.0,
BhuMika04Sonawane,0.0,0.0,0.0,1.0,0.0,
Bhuvilol,0.0,0.0,0.0,1.0,0.0,
BiMenta,0.0,0.0,0.0,1.0,0.0,
BidjorySamuel,0.0,0.0,0.0,1.0,0.0,
BielStela,0.0,0.0,3.0,0.0,0.0,
BigPoppaG,0.0,0.0,0.0,1.0,0.0,
BigelowLab,0.0,0.0,0.0,1.0,0.0,
Bigverified1,0.0,0.0,0.0,1.0,0.0,
BilalAney,0.0,0.0,0.0,1.0,0.0,
BilalWalker,0.0,0.0,1.0,0.0,0.0,
BillDo,0.0,0.0,0.0,1.0,0.0,
BillEndow,0.0,0.0,0.0,1.0,0.0,
Bimfo,0.0,0.0,0.0,1.0,0.0,
BinAl-Sadiq,0.0,0.0,0.0,1.0,0.0,
BinarySyntax,0.0,0.0,0.0,1.0,0.0,
BingWangK,0.0,0.0,0.0,1.0,0.0,
Bingbing2320,0.0,0.0,0.0,1.0,0.0,
BingerOne,0.0,0.0,0.0,2.0,0.0,
